2019-12-14 17:53:41 INFO  CalculatorPageObjects:102 - Subtraction of two numbers test Finished
2019-12-14 17:53:41 INFO  TC001_VerifyCalculatorPageTest:32 - ******SubtractOperationTest Finished *********
2019-12-14 17:53:43 INFO  TestBase:87 - Mobile App closed
2019-12-15 14:31:05 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:31:05 INFO  TC001_VerifyCalculatorPageTest:21 - ******AdditionOperationTest Started *********
2019-12-15 14:31:06 INFO  CalculatorPageObjects:86 - Addition of two numbers test Started
2019-12-15 14:31:07 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_1})
2019-12-15 14:31:07 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_add})
2019-12-15 14:31:08 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_4})
2019-12-15 14:31:09 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:31:10 INFO  TestBase:168 - The Text of the Element is : 5
2019-12-15 14:31:10 INFO  CalculatorPageObjects:92 - Addition of two numbers test Finished
2019-12-15 14:31:10 INFO  TC001_VerifyCalculatorPageTest:24 - ******AdditionOperationTest Finished *********
2019-12-15 14:31:33 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:31:33 INFO  TC001_VerifyCalculatorPageTest:45 - ******DivisionOperationTest Started *********
2019-12-15 14:31:33 INFO  CalculatorPageObjects:116 - Division of two numbers test Started
2019-12-15 14:31:34 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-15 14:31:35 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:31:35 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_div})
2019-12-15 14:31:36 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:31:37 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:31:38 INFO  TestBase:168 - The Text of the Element is : 19
2019-12-15 14:31:38 INFO  CalculatorPageObjects:123 - Division of two numbers test Finished
2019-12-15 14:31:38 INFO  TC001_VerifyCalculatorPageTest:48 - ******DivisionOperationTest Finished *********
2019-12-15 14:31:59 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:31:59 INFO  TC001_VerifyCalculatorPageTest:37 - ******MultiplicationOperationTest Started *********
2019-12-15 14:31:59 INFO  CalculatorPageObjects:106 - Multiplication of two numbers test Started
2019-12-15 14:32:00 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-15 14:32:01 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_mul})
2019-12-15 14:32:02 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:32:03 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:32:04 INFO  TestBase:168 - The Text of the Element is : 45
2019-12-15 14:32:04 INFO  CalculatorPageObjects:112 - Multiplication of two numbers test Finished
2019-12-15 14:32:04 INFO  TC001_VerifyCalculatorPageTest:40 - ******MultiplicationOperationTest Finished *********
2019-12-15 14:32:25 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:32:25 INFO  TC001_VerifyCalculatorPageTest:29 - ******SubtractOperationTest Started *********
2019-12-15 14:32:25 INFO  CalculatorPageObjects:96 - Subtraction of two numbers test Started
2019-12-15 14:32:26 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-15 14:32:27 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_sub})
2019-12-15 14:32:27 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:32:28 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:32:29 INFO  TestBase:168 - The Text of the Element is : 4
2019-12-15 14:32:29 INFO  CalculatorPageObjects:102 - Subtraction of two numbers test Finished
2019-12-15 14:32:29 INFO  TC001_VerifyCalculatorPageTest:32 - ******SubtractOperationTest Finished *********
2019-12-15 14:32:30 INFO  TestBase:88 - Mobile App closed
2019-12-15 14:33:44 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:33:44 INFO  TC001_VerifyCalculatorPageTest:21 - ******AdditionOperationTest Started *********
